X,Y,Z,Rotation,Data,Unit
160.0,-20.0,40.0,170.0,3.806,G
140.0,-20.0,40.0,170.0,-4.708,G
120.0,-20.0,40.0,170.0,-5.548,G
100.0,-20.0,40.0,170.0,6.295,G
80.0,-20.0,40.0,170.0,-6.693,G
60.0,-20.0,40.0,170.0,-6.698,G
40.0,-20.0,40.0,170.0,-6.520,G
20.0,-20.0,40.0,170.0,-6.340,G
0.0,-20.0,40.0,170.0,-6.233,G
-20.0,-20.0,40.0,170.0,-6.141,G
-40.0,-20.0,40.0,170.0,-6.098,G
-60.0,-20.0,40.0,170.0,-6.037,G
-80.0,-20.0,40.0,170.0,-5.834,G
-100.0,-20.0,40.0,170.0,-5.379,G
-120.0,-20.0,40.0,170.0,-4.727,G
-140.0,-20.0,40.0,170.0,-3.986,G
-160.0,-20.0,40.0,170.0,-3.290,G
-180.0,-20.0,40.0,170.0,-2.721,G
-200.0,-20.0,40.0,170.0,-2.263,G
-220.0,-20.0,40.0,170.0,-1.953,G
-240.0,-20.0,40.0,170.0,-1.747,G
-260.0,-20.0,40.0,170.0,-1.615,G
-280.0,-20.0,40.0,170.0,-1.528,G
-300.0,-20.0,40.0,170.0,-1.494,G
-320.0,-20.0,40.0,170.0,-1.447,G
-340.0,-20.0,40.0,170.0,-1.419,G
-360.0,-20.0,40.0,170.0,-1.413,G
-380.0,-20.0,40.0,170.0,1.428,G
-400.0,-20.0,40.0,170.0,-1.438,G
-400.0,-20.0,20.0,170.0,-1.460,G
-380.0,-20.0,20.0,170.0,-1.473,G
-360.0,-20.0,20.0,170.0,-1.485,G
-340.0,-20.0,20.0,170.0,-1.460,G
-320.0,-20.0,20.0,170.0,-1.496,G
-300.0,-20.0,20.0,170.0,-1.492,G
-280.0,-20.0,20.0,170.0,-1.517,G
-260.0,-20.0,20.0,170.0,-1.581,G
-240.0,-20.0,20.0,170.0,-1.666,G
-220.0,-20.0,20.0,170.0,-1.793,G
-200.0,-20.0,20.0,170.0,-1.968,G
-180.0,-20.0,20.0,170.0,2.180,G
-160.0,-20.0,20.0,170.0,-2.442,G
-140.0,-20.0,20.0,170.0,-2.717,G
-120.0,-20.0,20.0,170.0,-2.975,G
-100.0,-20.0,20.0,170.0,-3.239,G
-80.0,-20.0,20.0,170.0,-3.371,G
-60.0,-20.0,20.0,170.0,-3.458,G
-40.0,-20.0,20.0,170.0,-3.542,G
-20.0,-20.0,20.0,170.0,-3.578,G
0.0,-20.0,20.0,170.0,-3.644,G
20.0,-20.0,20.0,170.0,-3.711,G
40.0,-20.0,20.0,170.0,-3.855,G
60.0,-20.0,20.0,170.0,-4.038,G
80.0,-20.0,20.0,170.0,-4.233,G
100.0,-20.0,20.0,170.0,-4.359,G
120.0,-20.0,20.0,170.0,-4.252,G
140.0,-20.0,20.0,170.0,-3.999,G
160.0,-20.0,20.0,170.0,-3.605,G
180.0,-20.0,20.0,170.0,-3.123,G
200.0,-20.0,20.0,170.0,-2.740,G
220.0,-20.0,20.0,170.0,-2.397,G
240.0,-20.0,20.0,170.0,-2.120,G
260.0,-20.0,20.0,170.0,-1.949,G
280.0,-20.0,20.0,170.0,-1.841,G
300.0,-20.0,20.0,170.0,-1.734,G
320.0,-20.0,20.0,170.0,-1.655,G
340.0,-20.0,20.0,170.0,-1.636,G
360.0,-20.0,20.0,170.0,-1.624,G
380.0,-20.0,20.0,170.0,-1.600,G
400.0,-20.0,20.0,170.0,-1.566,G
400.0,-20.0,0.0,170.0,-1.602,G
380.0,-20.0,0.0,170.0,-1.608,G
360.0,-20.0,0.0,170.0,-1.617,G
340.0,-20.0,0.0,170.0,-1.646,G
320.0,-20.0,0.0,170.0,-1.690,G
300.0,-20.0,0.0,170.0,-1.765,G
280.0,-20.0,0.0,170.0,-1.862,G
260.0,-20.0,0.0,170.0,-1.986,G
240.0,-20.0,0.0,170.0,-2.146,G
220.0,-20.0,0.0,170.0,-2.352,G
200.0,-20.0,0.0,170.0,2.575,G
180.0,-20.0,0.0,170.0,-2.867,G
160.0,-20.0,0.0,170.0,-3.122,G
140.0,-20.0,0.0,170.0,-3.334,G
120.0,-20.0,0.0,170.0,-3.372,G
100.0,-20.0,0.0,170.0,-3.281,G
80.0,-20.0,0.0,170.0,-3.070,G
60.0,-20.0,0.0,170.0,-2.775,G
40.0,-20.0,0.0,170.0,-2.560,G
20.0,-20.0,0.0,170.0,-2.447,G
0.0,-20.0,0.0,170.0,-2.348,G
-20.0,-20.0,0.0,170.0,-2.315,G
-40.0,-20.0,0.0,170.0,-2.278,G
-60.0,-20.0,0.0,170.0,2.245,G
-80.0,-20.0,0.0,170.0,-2.269,G
-100.0,-20.0,0.0,170.0,-2.356,G
-120.0,-20.0,0.0,170.0,-2.492,G
-140.0,-20.0,0.0,170.0,-2.550,G
-160.0,-20.0,0.0,170.0,-2.472,G
-180.0,-20.0,0.0,170.0,-2.364,G
-200.0,-20.0,0.0,170.0,-2.200,G
-220.0,-20.0,0.0,170.0,-2.043,G
-240.0,-20.0,0.0,170.0,-1.908,G
-260.0,-20.0,0.0,170.0,-1.792,G
-280.0,-20.0,0.0,170.0,-1.698,G
-300.0,-20.0,0.0,170.0,-1.635,G
-320.0,-20.0,0.0,170.0,-1.581,G
-340.0,-20.0,0.0,170.0,-1.539,G
-360.0,-20.0,0.0,170.0,-1.524,G
-380.0,-20.0,0.0,170.0,-1.521,G
-400.0,-20.0,0.0,170.0,-1.542,G
-400.0,-20.0,-20.0,170.0,-1.524,G
-380.0,-20.0,-20.0,170.0,-1.539,G
-360.0,-20.0,-20.0,170.0,-1.547,G
-340.0,-20.0,-20.0,170.0,"-1.580 -1.570",G
-320.0,-20.0,-20.0,170.0,-1.614,G
-300.0,-20.0,-20.0,170.0,-1.620,G
-280.0,-20.0,-20.0,170.0,-1.661,G
-260.0,-20.0,-20.0,170.0,-1.727,G
-240.0,-20.0,-20.0,170.0,-1.802,G
-220.0,-20.0,-20.0,170.0,-1.961,G
-200.0,-20.0,-20.0,170.0,-2.115,G
-180.0,-20.0,-20.0,170.0,-2.269,G
-160.0,-20.0,-20.0,170.0,-2.424,G
-140.0,-20.0,-20.0,170.0,-2.466,G
-120.0,-20.0,-20.0,170.0,-2.370,G
-100.0,-20.0,-20.0,170.0,-2.068,G
-80.0,-20.0,-20.0,170.0,-1.686,G
-60.0,-20.0,-20.0,170.0,-1.454,G
-40.0,-20.0,-20.0,170.0,-1.406,G
-20.0,-20.0,-20.0,170.0,-1.424,G
0.0,-20.0,-20.0,170.0,-1.474,G
20.0,-20.0,-20.0,170.0,-1.565,G
40.0,-20.0,-20.0,170.0,-1.657,G
60.0,-20.0,-20.0,170.0,-1.867,G
80.0,-20.0,-20.0,170.0,-2.167,G
100.0,-20.0,-20.0,170.0,-2.648,G
120.0,-20.0,-20.0,170.0,-3.091,G
140.0,-20.0,-20.0,170.0,-3.285,G
160.0,-20.0,-20.0,170.0,-3.200,G
180.0,-20.0,-20.0,170.0,-2.989,G
200.0,-20.0,-20.0,170.0,-2.722,G
220.0,-20.0,-20.0,170.0,-2.455,G
240.0,-20.0,-20.0,170.0,-2.206,G
260.0,-20.0,-20.0,170.0,-2.046,G
280.0,-20.0,-20.0,170.0,1.943,G
300.0,-20.0,-20.0,170.0,-1.830,G
320.0,-20.0,-20.0,170.0,-1.753,G
340.0,-20.0,-20.0,170.0,-1.728,G
360.0,-20.0,-20.0,170.0,-1.675,G
380.0,-20.0,-20.0,170.0,-1.642,G
400.0,-20.0,-20.0,170.0,-1.600,G
400.0,-20.0,-40.0,170.0,-1.554,G
380.0,-20.0,-40.0,170.0,-1.573,G
360.0,-20.0,-40.0,170.0,-1.587,G
340.0,-20.0,-40.0,170.0,-1.625,G
320.0,-20.0,-40.0,170.0,-1.682,G
300.0,-20.0,-40.0,170.0,-1.757,G
280.0,-20.0,-40.0,170.0,-1.865,G
260.0,-20.0,-40.0,170.0,-1.981,G
240.0,-20.0,-40.0,170.0,-2.155,G
220.0,-20.0,-40.0,170.0,-2.352,G
200.0,-20.0,-40.0,170.0,-2.625,G
180.0,-20.0,-40.0,170.0,-2.943,G
160.0,-20.0,-40.0,170.0,-3.307,G
140.0,-20.0,-40.0,170.0,-3.596,G
120.0,-20.0,-40.0,170.0,-3.596,G
100.0,-20.0,-40.0,170.0,-3.235,G
80.0,-20.0,-40.0,170.0,-2.597,G
60.0,-20.0,-40.0,170.0,-2.065,G
40.0,-20.0,-40.0,170.0,-1.788,G
20.0,-20.0,-40.0,170.0,-1.688,G
0.0,-20.0,-40.0,170.0,-1.669,G
-20.0,-20.0,-40.0,170.0,-1.628,G
-40.0,-20.0,-40.0,170.0,-1.597,G
-60.0,-20.0,-40.0,170.0,-1.576,G
-80.0,-20.0,-40.0,170.0,-1.802,G
-100.0,-20.0,-40.0,170.0,2.240,G
-120.0,-20.0,-40.0,170.0,-2.781,G
-140.0,-20.0,-40.0,170.0,2.939,G
-160.0,-20.0,-40.0,170.0,2.901,G
-180.0,-20.0,-40.0,170.0,-2.726,G
-200.0,-20.0,-40.0,170.0,-2.474,G
-220.0,-20.0,-40.0,170.0,-2.236,G
-240.0,-20.0,-40.0,170.0,-2.049,G
-260.0,-20.0,-40.0,170.0,-1.876,G
-280.0,-20.0,-40.0,170.0,-1.763,G
-300.0,-20.0,-40.0,170.0,-1.688,G
-320.0,-20.0,-40.0,170.0,-1.596,G
-340.0,-20.0,-40.0,170.0,-1.549,G
-360.0,-20.0,-40.0,170.0,-1.512,G
-380.0,-20.0,-40.0,170.0,-1.500,G
-400.0,-20.0,-40.0,170.0,-1.489,G
-400.0,-20.0,-60.0,170.0,-1.460,G
-380.0,-20.0,-60.0,170.0,-1.478,G
-360.0,-20.0,-60.0,170.0,-1.466,G
-340.0,-20.0,-60.0,170.0,-1.461,G
-320.0,-20.0,-60.0,170.0,1.470,G
-300.0,-20.0,-60.0,170.0,-1.510,G
-280.0,-20.0,-60.0,170.0,-1.589,G
-260.0,-20.0,-60.0,170.0,-1.702,G
-240.0,-20.0,-60.0,170.0,-1.846,G
-220.0,-20.0,-60.0,170.0,-2.050,G
-200.0,-20.0,-60.0,170.0,-2.344,G
-180.0,-20.0,-60.0,170.0,-2.711,G
-160.0,-20.0,-60.0,170.0,-3.168,G
-140.0,-20.0,-60.0,170.0,-3.706,G
-120.0,-20.0,-60.0,170.0,-4.175,G
-100.0,-20.0,-60.0,170.0,-4.408,G
-80.0,-20.0,-60.0,170.0,-4.331,G
-60.0,-20.0,-60.0,170.0,4.289,G
-40.0,-20.0,-60.0,170.0,-4.349,G
-20.0,-20.0,-60.0,170.0,-4.451,G
0.0,-20.0,-60.0,170.0,-4.521,G
20.0,-20.0,-60.0,170.0,-4.570,G
40.0,-20.0,-60.0,170.0,-4.655,G
60.0,-20.0,-60.0,170.0,-4.728,G
80.0,-20.0,-60.0,170.0,-4.930,G
100.0,-20.0,-60.0,170.0,-5.136,G
120.0,-20.0,-60.0,170.0,-5.156,G
140.0,-20.0,-60.0,170.0,4.813,G
160.0,-20.0,-60.0,170.0,-4.206,G
180.0,-20.0,-60.0,170.0,-3.595,G
200.0,-20.0,-60.0,170.0,-2.986,G
220.0,-20.0,-60.0,170.0,-2.632,G
240.0,-20.0,-60.0,170.0,-2.257,G
260.0,-20.0,-60.0,170.0,-2.056,G
280.0,-20.0,-60.0,170.0,-1.906,G
300.0,-20.0,-60.0,170.0,-1.780,G
320.0,-20.0,-60.0,170.0,-1.690,G
340.0,-20.0,-60.0,170.0,-1.614,G
360.0,-20.0,-60.0,170.0,-1.592,G
380.0,-20.0,-60.0,170.0,-1.548,G
400.0,-20.0,-60.0,170.0,-1.511,G
400.0,0.0,-60.0,170.0,-1.404,G
380.0,0.0,-60.0,170.0,-1.366,G
360.0,0.0,-60.0,170.0,-1.329,G
340.0,0.0,-60.0,170.0,-1.323,G
320.0,0.0,-60.0,170.0,-1.294,G
300.0,0.0,-60.0,170.0,-1.262,G
280.0,0.0,-60.0,170.0,-1.199,G
260.0,0.0,-60.0,170.0,-1.122,G
240.0,0.0,-60.0,170.0,-1.037,G
220.0,0.0,-60.0,170.0,-0.893,G
200.0,0.0,-60.0,170.0,-0.746,G
180.0,0.0,-60.0,170.0,-0.496,G
160.0,0.0,-60.0,170.0,-0.228,G
140.0,0.0,-60.0,170.0,0.097,G
120.0,0.0,-60.0,170.0,0.449,G
100.0,0.0,-60.0,170.0,0.606,G
80.0,0.0,-60.0,170.0,0.605,G
60.0,0.0,-60.0,170.0,0.589,G
40.0,0.0,-60.0,170.0,0.571,G
20.0,0.0,-60.0,170.0,0.602,G
0.0,0.0,-60.0,170.0,0.593,G
-20.0,0.0,-60.0,170.0,0.579,G
-40.0,0.0,-60.0,170.0,0.558,G
-60.0,0.0,-60.0,170.0,0.525,G
-80.0,0.0,-60.0,170.0,0.496,G
-100.0,0.0,-60.0,170.0,0.549,G
-120.0,0.0,-60.0,170.0,0.456,G
-140.0,0.0,-60.0,170.0,0.238,G
-160.0,0.0,-60.0,170.0,-0.070,G
-180.0,0.0,-60.0,170.0,-0.306,G
-200.0,0.0,-60.0,170.0,-0.535,G
-220.0,0.0,-60.0,170.0,-0.739,G
-240.0,0.0,-60.0,170.0,0.872,G
-260.0,0.0,-60.0,170.0,-0.966,G
-280.0,0.0,-60.0,170.0,-1.028,G
-300.0,0.0,-60.0,170.0,-1.104,G
-320.0,0.0,-60.0,170.0,-1.136,G
-340.0,0.0,-60.0,170.0,-1.198,G
-360.0,0.0,-60.0,170.0,-1.266,G
-380.0,0.0,-60.0,170.0,-1.305,G
-400.0,0.0,-60.0,170.0,-1.330,G
-400.0,0.0,-40.0,170.0,-1.339,G
-380.0,0.0,-40.0,170.0,-1.342,G
-360.0,0.0,-40.0,170.0,-1.293,G
-340.0,0.0,-40.0,170.0,-1.213,G
-320.0,0.0,-40.0,170.0,-1.179,G
-300.0,0.0,-40.0,170.0,-1.128,G
-280.0,0.0,-40.0,170.0,-1.059,G
-260.0,0.0,-40.0,170.0,-0.974,G
-240.0,0.0,-40.0,170.0,-0.875,G
-220.0,0.0,-40.0,170.0,-0.781,G
-200.0,0.0,-40.0,170.0,-0.691,G
-180.0,0.0,-40.0,170.0,-0.538,G
-160.0,0.0,-40.0,170.0,-0.409,G
-140.0,0.0,-40.0,170.0,-0.307,G
-120.0,0.0,-40.0,170.0,-0.300,G
-100.0,0.0,-40.0,170.0,-0.499,G
-80.0,0.0,-40.0,170.0,-0.763,G
-60.0,0.0,-40.0,170.0,-0.946,G
-40.0,0.0,-40.0,170.0,-1.047,G
-20.0,0.0,-40.0,170.0,-1.084,G
0.0,0.0,-40.0,170.0,-1.087,G
20.0,0.0,-40.0,170.0,-1.108,G
40.0,0.0,-40.0,170.0,-1.165,G
60.0,0.0,-40.0,170.0,-1.152,G
80.0,0.0,-40.0,170.0,-0.949,G
100.0,0.0,-40.0,170.0,-0.681,G
120.0,0.0,-40.0,170.0,-0.457,G
140.0,0.0,-40.0,170.0,-0.358,G
160.0,0.0,-40.0,170.0,-0.433,G
180.0,0.0,-40.0,170.0,-0.543,G
200.0,0.0,-40.0,170.0,-0.712,G
220.0,0.0,-40.0,170.0,-0.874,G
240.0,0.0,-40.0,170.0,-0.987,G
260.0,0.0,-40.0,170.0,-1.070,G
280.0,0.0,-40.0,170.0,-1.154,G
300.0,0.0,-40.0,170.0,-1.210,G
320.0,0.0,-40.0,170.0,-1.249,G
340.0,0.0,-40.0,170.0,-1.297,G
360.0,0.0,-40.0,170.0,-1.338,G
380.0,0.0,-40.0,170.0,-1.367,G
400.0,0.0,-40.0,170.0,-1.409,G
400.0,0.0,-20.0,170.0,-1.466,G
380.0,0.0,-20.0,170.0,-1.444,G
360.0,0.0,-20.0,170.0,-1.415,G
340.0,0.0,-20.0,170.0,-1.401,G
320.0,0.0,-20.0,170.0,-1.352,G
300.0,0.0,-20.0,170.0,-1.331,G
280.0,0.0,-20.0,170.0,-1.302,G
260.0,0.0,-20.0,170.0,-1.256,G
240.0,0.0,-20.0,170.0,-1.187,G
220.0,0.0,-20.0,170.0,-1.139,G
200.0,0.0,-20.0,170.0,-1.072,G
180.0,0.0,-20.0,170.0,-0.956,G
160.0,0.0,-20.0,170.0,-0.851,G
140.0,0.0,-20.0,170.0,-0.787,G
120.0,0.0,-20.0,170.0,-0.802,G
100.0,0.0,-20.0,170.0,-0.945,G
80.0,0.0,-20.0,170.0,-1.170,G
60.0,0.0,-20.0,170.0,-1.386,G
40.0,0.0,-20.0,170.0,-1.479,G
20.0,0.0,-20.0,170.0,-1.544,G
0.0,0.0,-20.0,170.0,-1.597,G
-20.0,0.0,-20.0,170.0,-1.593,G
-40.0,0.0,-20.0,170.0,-1.579,G
-60.0,0.0,-20.0,170.0,-1.509,G
-80.0,0.0,-20.0,170.0,-1.353,G
-100.0,0.0,-20.0,170.0,-1.161,G
-120.0,0.0,-20.0,170.0,-0.962,G
-140.0,0.0,-20.0,170.0,0.789,G
-160.0,0.0,-20.0,170.0,-0.739,G
-180.0,0.0,-20.0,170.0,-0.784,G
-200.0,0.0,-20.0,170.0,-0.867,G
-220.0,0.0,-20.0,170.0,-0.965,G
-240.0,0.0,-20.0,170.0,-1.052,G
-260.0,0.0,-20.0,170.0,-1.108,G
-280.0,0.0,-20.0,170.0,-1.151,G
-300.0,0.0,-20.0,170.0,-1.200,G
-320.0,0.0,-20.0,170.0,-1.231,G
-340.0,0.0,-20.0,170.0,-1.248,G
-360.0,0.0,-20.0,170.0,-1.280,G
-380.0,0.0,-20.0,170.0,-1.313,G
-400.0,0.0,-20.0,170.0,-1.373,G
-400.0,0.0,0.0,170.0,-1.382,G
-380.0,0.0,0.0,170.0,-1.380,G
-360.0,0.0,0.0,170.0,-1.359,G
-340.0,0.0,0.0,170.0,-1.334,G
-320.0,0.0,0.0,170.0,-1.286,G
-300.0,0.0,0.0,170.0,-1.220,G
-280.0,0.0,0.0,170.0,-1.180,G
-260.0,0.0,0.0,170.0,-1.124,G
-240.0,0.0,0.0,170.0,-1.054,G
-220.0,0.0,0.0,170.0,-0.993,G
-200.0,0.0,0.0,170.0,-0.938,G
-180.0,0.0,0.0,170.0,-0.847,G
-160.0,0.0,0.0,170.0,-0.780,G
-140.0,0.0,0.0,170.0,0.754,G
-120.0,0.0,0.0,170.0,-0.810,G
-100.0,0.0,0.0,170.0,-0.960,G
-80.0,0.0,0.0,170.0,-1.114,G
-60.0,0.0,0.0,170.0,-1.184,G
-40.0,0.0,0.0,170.0,-1.261,G
-20.0,0.0,0.0,170.0,-1.343,G
0.0,0.0,0.0,170.0,-1.411,G
20.0,0.0,0.0,170.0,-1.445,G
40.0,0.0,0.0,170.0,-1.461,G
60.0,0.0,0.0,170.0,1.469,G
80.0,0.0,0.0,170.0,-1.360,G
100.0,0.0,0.0,170.0,-1.176,G
120.0,0.0,0.0,170.0,-1.061,G
140.0,0.0,0.0,170.0,-0.993,G
160.0,0.0,0.0,170.0,-1.005,G
180.0,0.0,0.0,170.0,-1.032,G
200.0,0.0,0.0,170.0,-1.100,G
220.0,0.0,0.0,170.0,-1.151,G
240.0,0.0,0.0,170.0,-1.219,G
260.0,0.0,0.0,170.0,1.271,G
280.0,0.0,0.0,170.0,1.315,G
300.0,0.0,0.0,170.0,-1.349,G
320.0,0.0,0.0,170.0,-1.371,G
340.0,0.0,0.0,170.0,-1.390,G
360.0,0.0,0.0,170.0,-1.406,G
380.0,0.0,0.0,170.0,-1.447,G
400.0,0.0,0.0,170.0,-1.469,G
400.0,0.0,20.0,170.0,-1.457,G
380.0,0.0,20.0,170.0,-1.426,G
360.0,0.0,20.0,170.0,-1.421,G
340.0,0.0,20.0,170.0,-1.430,G
320.0,0.0,20.0,170.0,-1.398,G
300.0,0.0,20.0,170.0,-1.403,G
280.0,0.0,20.0,170.0,-1.391,G
260.0,0.0,20.0,170.0,-1.405,G
240.0,0.0,20.0,170.0,-1.400,G
220.0,0.0,20.0,170.0,-1.367,G
200.0,0.0,20.0,170.0,-1.292,G
180.0,0.0,20.0,170.0,-1.255,G
160.0,0.0,20.0,170.0,-1.172,G
140.0,0.0,20.0,170.0,-1.103,G
120.0,0.0,20.0,170.0,-1.029,G
100.0,0.0,20.0,170.0,-1.034,G
80.0,0.0,20.0,170.0,-1.061,G
60.0,0.0,20.0,170.0,-1.117,G
40.0,0.0,20.0,170.0,-1.161,G
20.0,0.0,20.0,170.0,-1.199,G
0.0,0.0,20.0,170.0,-1.200,G
-20.0,0.0,20.0,170.0,-1.177,G
-40.0,0.0,20.0,170.0,-1.099,G
-60.0,0.0,20.0,170.0,-1.025,G
-80.0,0.0,20.0,170.0,-0.959,G
-100.0,0.0,20.0,170.0,-0.895,G
-120.0,0.0,20.0,170.0,0.844,G
-140.0,0.0,20.0,170.0,-0.847,G
-160.0,0.0,20.0,170.0,0.901,G
-180.0,0.0,20.0,170.0,-0.995,G
-200.0,0.0,20.0,170.0,-1.117,G
-220.0,0.0,20.0,170.0,-1.189,G
-240.0,0.0,20.0,170.0,-1.234,G
-260.0,0.0,20.0,170.0,-1.299,G
-280.0,0.0,20.0,170.0,1.319,G
-300.0,0.0,20.0,170.0,-1.340,G
-320.0,0.0,20.0,170.0,-1.356,G
-340.0,0.0,20.0,170.0,-1.346,G
-360.0,0.0,20.0,170.0,-1.370,G
-380.0,0.0,20.0,170.0,-1.374,G
-400.0,0.0,20.0,170.0,-1.423,G
-400.0,0.0,40.0,170.0,-1.456,G
-380.0,0.0,40.0,170.0,1.465,G
-360.0,0.0,40.0,170.0,1.428,G
-340.0,0.0,40.0,170.0,-1.401,G
-320.0,0.0,40.0,170.0,-1.358,G
-300.0,0.0,40.0,170.0,-1.332,G
-280.0,0.0,40.0,170.0,-1.293,G
-260.0,0.0,40.0,170.0,-1.229,G
-240.0,0.0,40.0,170.0,-1.199,G
-220.0,0.0,40.0,170.0,-1.158,G
-200.0,0.0,40.0,170.0,-1.103,G
-180.0,0.0,40.0,170.0,-0.994,G
-160.0,0.0,40.0,170.0,-0.823,G
-140.0,0.0,40.0,170.0,-0.608,G
-120.0,0.0,40.0,170.0,-0.421,G
-100.0,0.0,40.0,170.0,-0.274,G
-80.0,0.0,40.0,170.0,-0.202,G
-60.0,0.0,40.0,170.0,-0.204,G
-40.0,0.0,40.0,170.0,-0.260,G
-20.0,0.0,40.0,170.0,-0.398,G
0.0,0.0,40.0,170.0,-0.522,G
20.0,0.0,40.0,170.0,-0.579,G
40.0,0.0,40.0,170.0,-0.639,G
60.0,0.0,40.0,170.0,-0.708,G
80.0,0.0,40.0,170.0,-0.731,G
100.0,0.0,40.0,170.0,-0.750,G
120.0,0.0,40.0,170.0,-0.847,G
140.0,0.0,40.0,170.0,1.011,G
160.0,0.0,40.0,170.0,-1.165,G
180.0,0.0,40.0,170.0,-1.289,G
200.0,0.0,40.0,170.0,-1.373,G
220.0,0.0,40.0,170.0,1.450,G
240.0,0.0,40.0,170.0,-1.487,G
260.0,0.0,40.0,170.0,-1.504,G
280.0,0.0,40.0,170.0,-1.503,G
300.0,0.0,40.0,170.0,-1.520,G
320.0,0.0,40.0,170.0,-1.527,G
340.0,0.0,40.0,170.0,-1.543,G
360.0,0.0,40.0,170.0,-1.545,G
380.0,0.0,40.0,170.0,-1.538,G
400.0,0.0,40.0,170.0,-1.531,G
400.0,0.0,60.0,170.0,-1.534,G
380.0,0.0,60.0,170.0,-1.498,G
360.0,0.0,60.0,170.0,-1.490,G
340.0,0.0,60.0,170.0,-1.495,G
320.0,0.0,60.0,170.0,-1.503,G
300.0,0.0,60.0,170.0,-1.489,G
280.0,0.0,60.0,170.0,-1.493,G
260.0,0.0,60.0,170.0,-1.509,G
240.0,0.0,60.0,170.0,-1.507,G
220.0,0.0,60.0,170.0,-1.505,G
200.0,0.0,60.0,170.0,-1.438,G
180.0,0.0,60.0,170.0,-1.316,G
160.0,0.0,60.0,170.0,-1.122,G
140.0,0.0,60.0,170.0,-0.833,G
120.0,0.0,60.0,170.0,-0.438,G
100.0,0.0,60.0,170.0,-0.113,G
80.0,0.0,60.0,170.0,0.100,G
60.0,0.0,60.0,170.0,0.156,G
40.0,0.0,60.0,170.0,0.224,G
20.0,0.0,60.0,170.0,0.248,G
0.0,0.0,60.0,170.0,0.324,G
-20.0,0.0,60.0,170.0,0.420,G
-40.0,0.0,60.0,170.0,0.603,G
-60.0,0.0,60.0,170.0,0.790,G
-80.0,0.0,60.0,170.0,0.907,G
-100.0,0.0,60.0,170.0,0.847,G
-120.0,0.0,60.0,170.0,0.464,G
-140.0,0.0,60.0,170.0,-0.011,G
-160.0,0.0,60.0,170.0,-0.536,G
-180.0,0.0,60.0,170.0,-0.892,G
-200.0,0.0,60.0,170.0,-1.135,G
-220.0,0.0,60.0,170.0,-1.250,G
-240.0,0.0,60.0,170.0,-1.339,G
-260.0,0.0,60.0,170.0,-1.400,G
-280.0,0.0,60.0,170.0,-1.413,G
-300.0,0.0,60.0,170.0,-1.406,G
-320.0,0.0,60.0,170.0,-1.405,G
-340.0,0.0,60.0,170.0,-1.416,G
-360.0,0.0,60.0,170.0,-1.436,G
-380.0,0.0,60.0,170.0,1.437,G
-400.0,0.0,60.0,170.0,-1.461,G
-400.0,20.0,60.0,170.0,-1.513,G
-380.0,20.0,60.0,170.0,-1.530,G
-360.0,20.0,60.0,170.0,-1.491,G
-340.0,20.0,60.0,170.0,-1.470,G
-320.0,20.0,60.0,170.0,-1.441,G
-300.0,20.0,60.0,170.0,-1.416,G
-280.0,20.0,60.0,170.0,-1.395,G
-260.0,20.0,60.0,170.0,-1.298,G
-240.0,20.0,60.0,170.0,-1.145,G
-220.0,20.0,60.0,170.0,-0.860,G
-200.0,20.0,60.0,170.0,-0.417,G
-180.0,20.0,60.0,170.0,0.497,G
-160.0,20.0,60.0,170.0,2.249,G
-140.0,20.0,60.0,170.0,4.790,G
-120.0,20.0,60.0,170.0,7.382,G
-100.0,20.0,60.0,170.0,9.659,G
-80.0,20.0,60.0,170.0,11.346,G
-60.0,20.0,60.0,170.0,11.630,G
-40.0,20.0,60.0,170.0,11.307,G
-20.0,20.0,60.0,170.0,10.838,G
0.0,20.0,60.0,170.0,10.540,G
20.0,20.0,60.0,170.0,10.504,G
40.0,20.0,60.0,170.0,10.648,G
60.0,20.0,60.0,170.0,11.108,G
80.0,20.0,60.0,170.0,11.386,G
100.0,20.0,60.0,170.0,10.680,G
120.0,20.0,60.0,170.0,8.017,G
140.0,20.0,60.0,170.0,5.390,G
160.0,20.0,60.0,170.0,2.834,G
180.0,20.0,60.0,170.0,1.189,G
200.0,20.0,60.0,170.0,-0.105,G
220.0,20.0,60.0,170.0,-0.579,G
240.0,20.0,60.0,170.0,-0.951,G
260.0,20.0,60.0,170.0,-1.159,G
280.0,20.0,60.0,170.0,-1.301,G
300.0,20.0,60.0,170.0,-1.397,G
320.0,20.0,60.0,170.0,-1.454,G
340.0,20.0,60.0,170.0,-1.489,G
360.0,20.0,60.0,170.0,-1.500,G
380.0,20.0,60.0,170.0,-1.522,G
400.0,20.0,60.0,170.0,-1.528,G
400.0,20.0,40.0,170.0,-1.502,G
380.0,20.0,40.0,170.0,-1.447,G
360.0,20.0,40.0,170.0,-1.441,G
340.0,20.0,40.0,170.0,-1.418,G
320.0,20.0,40.0,170.0,-1.396,G
300.0,20.0,40.0,170.0,-1.352,G
280.0,20.0,40.0,170.0,-1.288,G
260.0,20.0,40.0,170.0,-1.186,G
240.0,20.0,40.0,170.0,-1.017,G
220.0,20.0,40.0,170.0,-0.727,G
200.0,20.0,40.0,170.0,-0.249,G
180.0,20.0,40.0,170.0,0.413,G
160.0,20.0,40.0,170.0,1.192,G
140.0,20.0,40.0,170.0,2.635,G
120.0,20.0,40.0,170.0,3.464,G
